date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:43	89521/89521	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2020%20Jul%202021%2022:39:53%20GMT	https://ascentmarkets.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://ascentmarkets.com/)
16:04:43	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2018%20Jul%202021%2015:50:22%20GMT	https://ascentmarkets.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://ascentmarkets.com/)
16:04:43	27555/27555	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Aug%202021%2010:48:41%20GMT	https://ascentmarkets.com/wp-content/plugins/cookie-law-info/public/js/cookie-law-info-public.js?ver=2.0.5	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/plugins/cookie-law-info/public/js/cookie-law-info-publicc1b4.js	(from https://ascentmarkets.com/)
16:04:44	5940/5940	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2017%20Aug%202021%2010:48:41%20GMT	https://ascentmarkets.com/wp-content/plugins/cookie-law-info/admin/modules/ccpa/assets/js/cookie-law-info-ccpa.js?ver=2.0.5	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/plugins/cookie-law-info/admin/modules/ccpa/assets/js/cookie-law-info-ccpac1b4.js	(from https://ascentmarkets.com/)
16:04:45	2024/2024	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Jul%202021%2007:59:00%20GMT	https://c.mql5.com/js/widgets/calendar/widget.js?6	C:/ascentmarkets/ascentmarkets/c.mql5.com/js/widgets/calendar/widget1679.js	(from https://ascentmarkets.com/)
16:04:50	5669/5669	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2005:31:45%20GMT	https://ascentmarkets.com/wp-content/plugins/sticky-header-effects-for-elementor/assets/js/she-header.js?ver=1.4.3	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/plugins/sticky-header-effects-for-elementor/assets/js/she-header370e.js	(from https://ascentmarkets.com/)
16:04:53	129095/129095	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Sep%202021%2015:04:53%20GMT	https://ascentmarkets.com/wp-json/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-json/index.html	(from https://ascentmarkets.com/)
16:04:54	83/83	---MC-	409	error ('Conflict')	text/html	date:Mon,%2013%20Sep%202021%2015:04:54%20GMT	https://ascentmarkets.com/xmlrpc.php?rsd	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/xmlrpc0db0.php	(from https://ascentmarkets.com/)
16:04:54	309853/309853	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Sep%202021%2015:04:54%20GMT	https://ascentmarkets.com/wp-json/wp/v2/pages/62	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-json/wp/v2/pages/62.json	(from https://ascentmarkets.com/)
16:04:54	1045/1045	---MCZ	200	added ('OK')	application/xml	date:Sun,%2018%20Jul%202021%2015:50:22%20GMT	https://ascentmarkets.com/wp-includes/wlwmanifest.xml	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-includes/wlwmanifest.xml	(from https://ascentmarkets.com/)
16:04:56	2215/2215	---MCZ	200	added ('OK')	application/json	date:Mon,%2013%20Sep%202021%2015:04:56%20GMT	https://ascentmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fascentmarkets.com%2F	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-json/oembed/1.0/embedafdc.json	(from https://ascentmarkets.com/)
16:04:58	2309/2309	---MCZ	200	added ('OK')	text/xml	date:Mon,%2013%20Sep%202021%2015:04:58%20GMT	https://ascentmarkets.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fascentmarkets.com%2F&format=xml	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-json/oembed/1.0/embedf3b5	(from https://ascentmarkets.com/)
16:04:58	5532/5532	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Jul%202021%2018:08:54%20GMT	https://ascentmarkets.com/wp-content/uploads/2021/07/cropped-Ascentmarkets-1.png	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/uploads/2021/07/cropped-Ascentmarkets-1.png	(from https://ascentmarkets.com/)
16:05:08	178506/178506	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:03%20GMT	https://ascentmarkets.com/trading-products/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/trading-products/index.html	(from https://ascentmarkets.com/)
16:05:09	192492/192492	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:02%20GMT	https://ascentmarkets.com/cfds/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/cfds/index.html	(from https://ascentmarkets.com/)
16:05:09	192068/192068	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:03%20GMT	https://ascentmarkets.com/stocks/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/stocks/index.html	(from https://ascentmarkets.com/)
16:05:09	308171/308171	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Jul%202021%2015:50:21%20GMT	https://ascentmarkets.com/wp-content/uploads/2021/07/video-dollar.png	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/uploads/2021/07/video-dollar.png	(from https://ascentmarkets.com/)
16:05:17	195205/195205	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:13%20GMT	https://ascentmarkets.com/commodities/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/commodities/index.html	(from https://ascentmarkets.com/)
16:05:17	773590/773590	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Jul%202021%2015:50:21%20GMT	https://ascentmarkets.com/wp-content/uploads/2021/07/btc-bag.png	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/uploads/2021/07/btc-bag.png	(from https://ascentmarkets.com/)
16:05:18	194551/194551	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:13%20GMT	https://ascentmarkets.com/indices/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/indices/index.html	(from https://ascentmarkets.com/)
16:05:18	195208/195208	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:13%20GMT	https://ascentmarkets.com/forex/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/forex/index.html	(from https://ascentmarkets.com/)
16:05:18	630/630	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Jul%202021%2015:50:20%20GMT	https://ascentmarkets.com/wp-content/plugins/massive-cryptocurrency-widgets/assets/public/img/convert.png	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/wp-content/plugins/massive-cryptocurrency-widgets/assets/public/img/convert.png	(from https://ascentmarkets.com/)
16:05:22	178709/178709	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Sep%202021%2015:05:22%20GMT	https://ascentmarkets.com/account-types/	C:/ascentmarkets/ascentmarkets/ascentmarkets.com/account-types/index.html	(from https://ascentmarkets.com/)
